sugas,parklajumi,svarots
AGRINQ,0.04481959444320446,3.2609297078716983e-4
AGRIPS,0.0025039580034273545,1.821799403157557e-5
AGRLIT,5.4386228024999365e-5,3.95696723428729e-7
AGRLOT,6.646952565168193e-7,4.836109151776885e-9
AGRMAC,7.389078013855814e-4,5.3760557873181175e-6
AGRMAR,4.600116527738162e-15,3.346897005947222e-17
AGROPT,0.22703876356740615,0.0016518611070735964
AGRSEG,0.0022719614348064732,1.653006152763737e-5
AGRSTR,0.038168632195856166,2.7770270610997676e-4
AGRTRI,0.021731443052813788,1.5811099838407175e-4
AGRVES,0.005472605178832383,3.981691719616352e-5
ALCREP,0.43861529007160166,0.0031912239445488983
ALLOXY,3.2867058871558055e-4,2.391301617430898e-6
AMPBER,0.19970395257092405,0.0014529818036242066
AMPHI.,0.1536113048629859,0.0011176265062536634
AMPLIV,0.10101532323872667,7.349550405165933e-4
AMPPER,0.21931214584724695,0.0015956447187326368
AMPPYR,0.26060842876850854,0.0018961032067568056
AMPSP.,0.03289857272407209,2.393594464100957e-4
AMPTRA,0.43043370477418674,0.003131697358275042
ANABLA,0.5065242295230591,0.0036853075721192804
ANAFUN,1.7699376490152247e-5,1.2877497738334473e-7
ANAHOR,0.22226211473552057,0.0016171077446804924
ANAMYR,0.27355691784723357,0.001990312253566395
ANAPRA,0.5732555958962089,0.004170823556269529
ANCBAD,0.23893358560382177,0.0017384040109759225
ANCUNG,0.023952510655449073,1.7427077273857378e-4
ANGPRU,0.08343963480036684,6.070799776630638e-4
ANTCAR,0.006024080712608819,4.382927601733676e-5
ANTFAB,3.73318142385131e-12,2.7161428748173936e-14
APAILI,0.35985471777146977,0.002618187322479647
APAIRI,0.41979260229515614,0.0030542761151124117
APAMON,0.48301849102979816,0.0035142873701063644
APESYR,0.27381999555915415,0.0019922263224841047
APHHYP,0.5856501325796788,0.004261002223409523
APHSOC,0.10187500297943661,7.412097941362158e-4
APHSP.,0.06854223405299852,4.986912756440767e-4
