sugas,parklajumi,svarots
IPIRET,0.005513243733482464,3.678275156368758e-5
ISSLAT,0.17892327042583986,0.0011937237900561774
JODLAC,0.6150573136703001,0.0041034827154056335
JODPUT,0.4497969304232887,0.0030009137171627498
KORLUP,0.055385404292960926,3.6951523728038664e-4
LACOLE,0.09223454992528818,6.153619719162023e-4
LACTHA,0.5529355966306496,0.0036890247674099576
LACW-L,0.004605949420049016,3.072954895929466e-5
LAMC-A,0.25343090779984895,0.0016908169801289463
LAMSUF,0.13232374128452842,8.828253451026138e-4
LAMTER,0.011574822415418923,7.722383371417306e-5
LAOAMU,0.21948832417495684,0.0014643619780905228
LAOPOP,0.23215396106645542,0.001548863407321114
LARCLA,0.001532048955229876,1.0221383060101362e-5
LASFLE,0.29508138834234654,0.0019686968186346868
LASMAE,0.7565795756873234,0.005047677903601157
LASMEG,0.17480487149019425,0.001166247035496966
LASPET,0.1619110161502823,0.0010802229994497639
LASQUE,0.30645289717181634,0.002044564203498962
LEPSIN,0.3083169501048648,0.0020570006201082046
LEPSINJ,0.2603754657167792,0.0017371490417838254
LEUBIC,0.1383478372486286,9.230163535098088e-4
LEUSAL,0.4673819050611144,0.0031182355307130313
LIMCAM,0.458488468365903,0.003058901119190341
LIMPOP,0.7881235446111945,0.005258130049080048
LIT(=X,0.10277890121309194,6.857108033063478e-4
LITCON,0.16909672009702426,0.0011281639169677105
LITFUR,0.0014744244023420815,9.83692887753587e-6
LITQUA,0.3192094534153026,0.0021296722200850483
LITSP.,9.170025476273801e-4,6.117973106794045e-6
LOBHAL,0.0023750130498581034,1.5845393237905256e-5
LOMBIM,0.31428911014319455,0.002096845127191099
LOMMAR,0.6179630410205262,0.004122868879413962
LOMOPI,0.4756866502051944,0.003173642364185544
LOMTEM,0.06553253081336513,4.372139010667553e-4
LOPACH,0.7017763855432722,0.0046820470290356185
LOXSTI,0.21883263215668508,0.0014599873924969436
LYCALC,0.5357410386412669,0.003574307699682682
LYCDIS,0.6510427868124354,0.004343567279498146
LYCHIP,0.841809443370494,0.00561630668192941
LYCHIR,0.20874235966332808,0.0013926680421698315
LYCPHL,0.17837198834030057,0.0011900457970317163
LYCSP.,0.40979400675781624,0.002734025896827115
LYCTIT,0.18939444332727895,0.0012635843966306605
LYCVIR,0.16401095461032708,0.0010942331753840808
LYGPAS,0.11973217719150465,7.988181079439927e-4
LYMDIS,0.2814016501938947,0.0018774296020748686
LYMMON,0.06672433936086034,4.4516529952348655e-4
LYTCRU,0.45218135090171147,0.003016821874015774
MACALT,0.22417956796062746,0.0014956605861395488
MACBRU,0.4267649281625283,0.0028472509265941356
MACCON,0.1418058954460795,9.460875075741813e-4
MACLIT,0.3871601123099397,0.0025830191652837778
MACNOT,0.4555831414162478,0.0030395176265376497
MACROB,0.0018697640074494476,1.2474519229226215e-5
MACRUB,0.1565022684029691,0.0010441374145785849
MACSTE,0.04607687892739007,3.074114754120894e-4
MACWAU,0.26481635969525574,0.0017667773890558585
MALCAS,0.31083125318514176,0.0020737753157372015
MALNEU,0.4242764319487195,0.0028306484068390566
MAMBRA,0.3647639416116228,0.0024335984571494437
MANJUR,0.3865567413893647,0.0025789936507690688
MELATH,0.547010123225881,0.0036494917399072595
MELCIN,0.4204031123376819,0.0028048067499367303
MELDIA,0.8537806494326909,0.005696175071536296
MELDID,0.2898044823175142,0.0019334908432199684
MELPER,0.2311683851665321,0.00154228793284066
MELPHO,0.7866803199229782,0.005248501275580547
MELSP.,0.5839833281744798,0.0038961661620588407
MESALB,0.3195442578053077,0.0021319059371661922
MESFUR,1.5038507999887293e-4,1.0033253206075438e-6
MICAUR,0.04741747102579698,3.163555142552255e-4
MICCAL,0.1423125884597452,9.49468015337249e-4
MILMIN,0.10055465938761257,6.708713116315453e-4
MIMTIL,0.23788292892693869,0.0015870854072390099
MNISAT,0.007049655780410043,4.7033243896972634e-5
MOMALP,0.5447433141668537,0.0036343682520857167
MONMON,0.3035586425136663,0.0020252545819405597
MYTCON,0.08639040634042813,5.763715532124307e-4
MYTPAL,7.068932411998352e-4,4.716185195149984e-6
MYTSP.,0.01621759545160358,1.0819905908275976e-4
NEMDEG,0.6594034566284278,0.004399347226043956
NEMMET,0.2181888029252416,0.001455691951951516
NEMSWA,0.0883298397358745,5.893108862453206e-4
NEPSP.,0.24799745020554922,0.0016545665383773502
NOCFIM,0.24771919077847585,0.0016527100727699738
NOCPRO,0.18428407025125748,0.0012294894803998625
NOCSP.,0.260143119851696,0.001735598898048967
NOLAER,0.33327508183675386,0.0022235139838132382
NOMNOC,0.08618352608072997,5.749913085572391e-4
NONTYP,0.0015384567952727779,1.0264134296896226e-5
NOTCYN,0.5441899801692698,0.0036306765693035342
NOTDRO,0.028960896801668336,1.9321864289219146e-4
NOTUDD,0.20745234543717478,0.0013840614441146706
NOTZIC,0.014546384558379477,9.704922822680345e-5
NYMANT,0.09336149167531005,6.228805980502256e-4
NYMNIT,0.16205438045279627,0.0010811794841940256
NYMPOL,0.15702455418332512,0.0010476219527257762
NYMSP.,0.27537075081785045,0.0018371932032907156
NYMXAN,0.18592425463235024,0.0012404323114308911
OCHPLE,0.24677913209238916,0.0016464382758429456
OCHSYL,0.9736492387884753,0.006495903281589233
ODEATR,0.7155568573937082,0.004773986311426968
ODOBID,0.2657717442560883,0.001773151435741926
ODOPRU,0.32832313479432623,0.0021904760397963683
ODOSIE,2.6714320751705645e-8,1.7823014379630418e-10
OENJUT,0.30605494337376843,0.0020419091720156766
OINV-F,3.307199034145657e-16,2.2064665798442364e-18
OLEARC,0.24423900514173932,0.001629491290894946
OLISP.,0.5925756609873449,0.0039534916964423
ONCSEM,0.12229259501265789,8.159004676522636e-4
