x,y
577726,335895
407339,374325
406970,374201
408371,374591
406413,374214
405976,374157
558402,379135
406308,374172
404627,369681
566408,341918
528685,377936
406532,374205
409098,370776
414878,321762
414878,321868
558740,378470
683684,256929
683774,257126
