sugas,parklajumi,svarots
HIPALC,0.14631547543184753,8.79523123414573e-4
HIPHER,0.191146263023993,0.0011490073608939168
HIPSEM,0.398339092260524,0.0023944729125135577
HORTER,0.5421908372592111,0.00325918620204399
HYDFLA,0.3320602741150718,0.0019960615142697175
HYDFUR,0.01704561469189213,1.0246361316248773e-4
HYDIMP,0.0995587722970043,5.984619338148421e-4
HYDMIC,0.5917325611061944,0.0035569885470702815
HYDUND,0.22202011409448885,0.0013345944687867322
HYLGAL,0.6447053546741938,0.003875415539959518
HYPCOS,0.6302240731317369,0.0037883664979106472
HYPCRA,0.16035406257172136,9.639110664749141e-4
HYPLYC,0.2589876152469834,0.0015568113736118027
HYPPRO,0.45428700867246785,0.002730783791769052
HYPPUN,0.12610945252125458,7.580618471575101e-4
HYPROB,0.12349640252839778,7.423544321723718e-4
HYPROS,0.3390625628889466,0.0020381532675533124
IDAAVE,0.16048418400993122,9.646932449384004e-4
IDABIS,0.4048135950935419,0.0024333920694752206
IDADIM,0.20733106591639616,0.0012462965119544014
IDAEMA,0.1019538020519179,6.12858798155372e-4
IDASEI,0.6134104335005208,0.0036872973198160694
IDASER,0.13956876765661957,8.389677038479133e-4
INAIO,0.3640016174770453,0.002188065470084124
INCPEC,0.02755771964436052,1.6565337046032968e-4
IPIRET,0.10074516789369621,6.05593526407683e-4
ISSLAT,0.6862769268642394,0.004125308170318185
JODLAC,0.0797689085993749,4.7950224974919396e-4
JODPUT,0.16186668400976909,9.730036489772706e-4
KORLUP,0.05231764158196097,3.144887811630264e-4
LACOLE,0.5052063436063834,0.003036867152883718
LACTHA,0.13325629653271173,8.010225425245659e-4
LACW-L,0.010152396362452817,6.102749782613683e-5
LAMC-A,0.5320505899378505,0.003198231733830998
LAMSUF,0.18153904845189886,0.0010912570283141065
LAMTER,0.04393290587901842,2.640869428565054e-4
LAOAMU,0.453292584280311,0.0027248061653778037
LAOPOP,0.37273975398176257,0.002240591650850502
LARCLA,0.19727424641637514,0.0011858435402358008
LASFLE,0.6099780728302008,0.0036666649118733334
LASMAE,0.11236847878848694,6.754629005967909e-4
LASMEG,0.8061456873012254,0.004845856330163917
LASPET,0.11434226679479244,6.873276209016e-4
LASQUE,0.31799317414720335,0.001911502176546842
LEPSIN,0.30431009359902333,0.0018292512341489269
LEPSINJ,0.29309864676188163,0.0017618576333620275
LEUBIC,0.0075386325235982455,4.5315791811223667e-5
LEUSAL,0.17896674581235578,0.0010757945514624882
LIMCAM,0.17027742981447314,0.0010235618377031446
LIMPOP,0.12156496416569183,7.307442815957766e-4
LIT(=X,0.6126392113001684,0.00368266139353077
LITCON,0.5341517871793324,0.003210862329161285
LITFUR,0.06310733820908535,3.7934718148038973e-4
LITQUA,0.4433248015430731,0.0026648884062979933
LITSP.,0.06466552080775906,3.887136385963637e-4
LOBHAL,0.03606870898687038,2.1681413734284e-4
LOMBIM,0.16526631978070963,9.934393428975784e-4
LOMMAR,0.18783049358781698,0.0011290757994345379
LOMOPI,0.038587090814798976,2.3195248853031896e-4
LOMTEM,0.162618835044311,9.77524935773676e-4
LOPACH,0.10960375244899609,6.58843737529326e-4
LOXSTI,0.6774037882316231,0.0040719704725687474
LYCALC,0.13402943562531325,8.056699915216854e-4
LYCDIS,0.16726299806252895,0.0010054416599026429
LYCHIP,0.10193883334627502,6.12768819137762e-4
LYCHIR,0.20717320343955775,0.0012453475781639797
LYCPHL,0.6618246890053814,0.003978322292353989
LYCSP.,0.3333916826606373,0.0020040648003136607
LYCTIT,0.5091263762470739,0.0030604310263690833
LYCVIR,0.27887269907203055,0.0016763434394001034
LYGPAS,0.27799437876232985,0.0016710637311541617
LYMDIS,0.44935894666748316,0.002701160510470802
LYMMON,0.34847047338647924,0.0020947055550073405
LYTCRU,0.2795712306134037,0.0016805424118003832
MACALT,0.5990942877424067,0.0036012409324430207
MACBRU,0.07307043997920802,4.392368026014118e-4
MACCON,0.48611861066050804,0.002922128076583622
MACLIT,0.35030548476646756,0.002105736069282506
MACNOT,0.23282048207134548,0.0013995170161044033
MACROB,0.2631789960781196,0.0015820063596455119
MACRUB,0.6407056984925891,0.003851373038050225
MACSTE,0.41965167303388107,0.002522585865394879
