x,y
481256,312697
482505,297351
530104,297876
419509,381265
534843,297601
519522,327313
416810,402114
415832,400710
611323,284558
416598,401721
520903,302959
416750,402068
537179,296908
634861,287590
416684,401958
416891,402443
415756,399696
527489,323856
527425,323554
416935,402614
576018,395937
579323,339766
564743,384070
366243,331749
