sugas,parklajumi,svarots
AMPHI.,0.357967915379984,0.0017517186734155611
AMPLIV,0.14872859333574182,7.278044847692399e-4
AMPPER,0.07323031272885389,3.5835308349080997e-4
AMPPYR,0.5239511487733235,0.00256395886846312
AMPSP.,0.16868819819058062,8.254769605303791e-4
AMPTRA,0.2701624394500194,0.0013220419197003872
ANABLA,0.33167154812529126,0.0016230372034180564
ANAFUN,0.06619840740829419,3.2394240216860503e-4
ANAHOR,0.4019195990805127,0.001966796566596419
ANAMYR,0.1413289709348506,6.915943771619535e-4
ANAPRA,0.3961988483377875,0.0019388020300152558
ANCBAD,0.567768075226704,0.002778377326046357
ANCUNG,0.276275426944005,0.0013519558697598598
ANGPRU,0.26085217820712125,0.001276482086618001
ANTCAR,0.10945307652962998,5.356094492888065e-4
ANTFAB,0.01140829228848955,5.582656370841697e-5
APAILI,0.30514775354138823,0.001493242816082695
APAIRI,0.22970107033761533,0.0011240439070826316
APAMON,0.16713826906773105,8.178923707660027e-4
APESYR,0.05667198284205797,2.773247722454127e-4
APHHYP,0.233705323183556,0.0011436387483573472
APHSOC,0.39443782546557443,0.001930184451408265
APHSP.,0.17668123764972746,8.645909589541547e-4
APOCRA,0.3264617365857071,0.001597542951652006
ARALEV,0.4175304308787911,0.0020431882888533315
ARCCAJ,0.8131859237940842,0.003979331405041422
ARCL-N,0.05309074411699961,2.5979995373762963e-4
ARCNOT,3.549592488685484e-5,1.736995741321026e-7
ARCOPO,0.5115597780189383,0.0025033216029231873
ARCPAR,0.005031182931358164,2.4620131334604333e-5
ARCPOD,0.5568082507347869,0.002724745342857391
ARCSP.,9.639035685749485e-6,4.716869327946051e-8
ARCTI.,0.22773536606778783,0.0011144247185243094
ARGGOE,0.5382520126471569,0.0026339402528762347
ARGLAO,0.2919985915053774,0.0014288972932338193
ARGPAP,0.3874708783619077,0.0018960916436066588
ARGSP.,0.42481363812549205,0.002078828718032183
ARIAGE,0.47866567757026346,0.0023423540761548017
ARIART,0.3726696809484995,0.0018236618732724794
ARIMEL,0.27948574994381625,0.0013676656093897241
ATORUB,0.3083508158198773,0.0015089170253184203
AUTGAM,0.5416944067927711,0.002650785634395212
AXYPUT,0.5130669402262036,0.0025106969124660283
BENBIC,0.58213741058891455,0.002848693776200376
BISBET,0.1418547190102548,6.941671293043352e-4
BISSTR,0.20582963670390517,0.0010072288679108038
BOLAQU,0.22115675629832074,0.0010822322423744374
BOLDIA,0.5876859034860461,0.002875845367724722
BOLEUN,0.3771575962320622,0.0018456235203060654
BOLEUP,0.353983855575243,0.0017322226469391072
BOLSEL,0.4697358548006787,0.0022986559215892773
BOLTIT,0.21340104449560618,0.001044279608613886
BRANUB,0.0021565383489962103,1.0553036553187849e-5
BREDAP,0.1648944567730823,8.069122585064909e-4
BREINO,0.2806253011253527,0.0013732420116264756
BUCTHO,0.3671303331938886,0.0017965550335715126
BUPPIN,0.25274107333290813,0.0012367903342018413
CABEXA,0.4628748713232999,0.0022650816475860824
